step,loss
0,125.54752698717981
1,125.45216555929638
2,125.35376293129066
3,125.25478985018208
4,125.15621505003958
5,125.0578572058887
6,124.95942245588306
7,124.86086569169073
8,124.76237962537894
9,124.66392011778275
10,124.56581477444584
11,124.46764595285083
12,124.36959147903049
13,124.27144071794038
14,124.17326550679003
15,124.0750770045162
16,123.97699747658784
17,123.87879150359132
18,123.780572884491
19,123.68213680768649
20,123.58391454808267
21,123.4860078412306
22,123.38794159975211
23,123.28989641058598
24,123.19205805151668
25,123.0941935071886
26,122.99652529523257
27,122.89893067078684
28,122.80113872431038
29,122.70389962650495
30,122.6065477150027
31,122.50908985882796
32,122.41226442876865
33,122.31513892423618
34,122.21811954030181
35,122.12102077732227
36,122.0237764025576
37,121.92652401607101
38,121.82927634937641
39,121.73235896106225
40,121.63553940922327
41,121.53874436256956
42,121.44209158438912
43,121.34538568941905
44,121.24868920803351
45,121.15168603299261
46,121.05485954388715
47,120.95799767122222
48,120.86155774819036
49,120.76535052464007
50,120.6692358075091
51,120.57303584890268
52,120.47680404054883
53,120.38044619413773
54,120.28417061264969
55,120.18822341557879
56,120.09243514037256
57,119.99684530403323
58,119.90097304902932
59,119.80534893582322
60,119.71017246066334
61,119.61502825023803
62,119.51969280810764
63,119.42489204562852
64,119.32997238569057
65,119.23511663933255
66,119.1401875656919
67,119.04515104265826
68,118.95051492724747
69,118.85570935194264
70,118.7611441061025
71,118.66641437550363
72,118.57140112343603
73,118.47681428446997
74,118.38237232977922
75,118.28804407348845
76,118.19393781520472
77,118.09973101581744
78,118.00558372691306
79,117.91145056641791
80,117.81766471133022
81,117.72375474469305
82,117.62998083046634
83,117.53635727678919
84,117.44281926005146
85,117.3493234063678
86,117.25611133270013
87,117.16282060299841
88,117.06968656835072
89,116.9764188360279
90,116.8833022287649
91,116.7900337998665
92,116.69637459104337
93,116.60276434915332
94,116.50923356027037
95,116.41629916480264
96,116.32357425611974
97,116.23088641643886
98,116.13821682031434
99,116.0457174514411
100,115.95351367881315
101,115.86089105242074
102,115.76790155155788
103,115.67482743967501
104,115.58195761800478
105,115.48907093887654
106,115.39662963007251
107,115.30444294801404
108,115.21216266918768
109,115.12026619826281
110,115.02891977439086
111,114.93802082300601
112,114.84677972003527
113,114.75547520503773
114,114.66445400917365
115,114.5731980796879
116,114.48197603600732
117,114.39086485301891
118,114.29997268836819
119,114.20936002745046
120,114.11867542640024
121,114.02787262602322
122,113.93704110960414
123,113.84644651204084
124,113.75589620515402
125,113.66537784593305
126,113.57469449366732
127,113.48399813027945
128,113.39346171404344
129,113.30301054317127
130,113.2126933115411
131,113.12288187268787
132,113.03287435090584
133,112.94258275208232
134,112.85269518329203
135,112.76265495369262
136,112.67256927448656
137,112.58275775689259
138,112.49325169869357
139,112.40373237368726
140,112.314395809099
141,112.22504861312662
142,112.13584218400503
143,112.04694234556669
144,111.95776348626043
145,111.86861375649534
146,111.77997579712809
147,111.69131403831508
148,111.60284873736194
149,111.5142309926318
150,111.42619334870432
151,111.33802639469431
152,111.24968725532807
153,111.16127933836977
154,111.0731103779802
155,110.98515696374844
156,110.8970914754091
157,110.80866895682229
