step,loss
0,117.87822924478428
1,117.79584280772109
2,117.7084621327241
3,117.62043317247117
4,117.53280533012403
5,117.44540227201949
6,117.35771906223198
7,117.26965466854233
8,117.18181129649001
9,117.0939092057196
10,117.00658707182014
11,116.91906412224101
12,116.83142319316812
13,116.74402955576967
14,116.65682846222077
15,116.56952478777878
16,116.48192960779609
17,116.39486058772212
18,116.30748225973463
19,116.22040380159112
20,116.13357294609196
21,116.04655954026148
22,115.95960810762213
23,115.87272984513879
24,115.78578335293639
25,115.69888957209601
26,115.61200136550775
27,115.52567834099644
28,115.43880266164834
29,115.35177523402388
30,115.26559584764489
31,115.17920033185547
32,115.09221239153709
33,115.00550872339879
34,114.91914091802633
35,114.83236454637796
36,114.74572655414678
37,114.65916167731332
38,114.57274113621371
39,114.486405880892
40,114.40023729893517
41,114.31415119718754
42,114.22821781821892
43,114.1420884477654
44,114.05616452901101
45,113.97045380573108
46,113.88492038035183
47,113.79922195517348
48,113.71359914062415
49,113.62802130629065
50,113.54218818367004
51,113.456325287467
52,113.3706741762648
53,113.28485387618022
54,113.19898611075946
55,113.11318076796897
56,113.0276136922262
57,112.94231591839062
58,112.85701826916889
59,112.77175807871342
60,112.68696964757372
61,112.60221925280469
62,112.5170667881667
63,112.43207315534158
64,112.34746228562042
65,112.26264043284142
66,112.17781504591254
67,112.09279065560585
68,112.00789524271948
69,111.92363324578717
70,111.83881215158961
71,111.7540425980924
72,111.66933636215394
73,111.58491896983243
74,111.50044356708777
75,111.41601472056401
76,111.33134639029402
77,111.24683905985607
78,111.16278184054532
79,111.07778276068659
80,110.99356428371236
81,110.90945440821747
82,110.82531277634517
83,110.74138035429667
84,110.65757888827378
85,110.57345167696593
86,110.489634152847
87,110.40589852312561
88,110.32227466094217
89,110.23814106937277
90,110.15469962728747
91,110.07124646988235
92,109.98723253974609
93,109.90363444715065
94,109.82011941770742
95,109.73626073013496
96,109.65277454543656
97,109.5693859690283
98,109.48612965243123
99,109.40253286939257
100,109.31898614471879
101,109.23583439773967
102,109.15290266930782
103,109.06955374606737
104,108.98646991744873
105,108.90340931128242
106,108.81990879955623
107,108.73675970825272
108,108.65316459929579
109,108.56969220762608
110,108.48631262677671
111,108.40318753020281
112,108.31972906972581
113,108.23646111916653
114,108.15351633522356
115,108.07050168473776
116,107.98752524114575
117,107.90450188086298
118,107.82143090887593
119,107.73827870919541
120,107.65507372170859
121,107.57219919050789
122,107.4889364445357
123,107.40605077294286
124,107.32346567630637
125,107.2405917306126
126,107.15791311345822
127,107.07557934726167
128,106.99300530645539
129,106.91096900987051
130,106.82913668237153
131,106.74719682443722
132,106.66504928313368
133,106.58306805397305
134,106.50101440313045
135,106.41929749120266
136,106.33719686370122
137,106.25513978789454
138,106.17355881497643
139,106.09149304620306
140,106.00933431668375
141,105.92751825408666
142,105.84582841197599
143,105.76334021716171
144,105.68084253188974
145,105.59897023189104
146,105.51685117160211
147,105.4348283853935
148,105.35329608202282
149,105.2714065255516
150,105.19010440990611
151,105.10906894551648
152,105.02812575294759
153,104.946771766535
154,104.86534865321626
155,104.78434783979807
156,104.7032849808436
157,104.62230567713627
158,104.54127458486157
159,104.46023933788987
160,104.37927217160168
161,104.29823909040516
162,104.217242188225
163,104.13696497138282
164,104.0560101985439
165,103.97521978414774
166,103.89427143157232
167,103.81363296938734
168,103.7334628743912
169,103.65298397769052
170,103.57272979385723
171,103.49228718608943
172,103.41179877110022
173,103.33167143111561
174,103.25124934212073
175,103.17080193762118
176,103.09051401405556
177,103.0099161871099
178,102.92954008237665
179,102.8497572249631
180,102.76938369480334
181,102.68948727109094
182,102.6092167204443
183,102.52903984495276
184,102.44864599462697
185,102.36868753177984
186,102.28874363282063
187,102.20839829687269
188,102.12821286900925
189,102.04840985361211
190,101.96848381815015
191,101.88859765792633
192,101.80917966818137
193,101.72951206382773
194,101.64928147643126
195,101.56954723070437
196,101.49009082448127
197,101.41063084264252
198,101.33121727642681
199,101.25173173214625
200,101.17228279969223
201,101.092847514294
202,101.01207899156496
203,100.93113881207192
204,100.85091244256533
205,100.77113058196814
206,100.69204149401591
207,100.61281579502806
208,100.53365969559908
209,100.45418835626671
210,100.37557990881936
211,100.29666084942879
212,100.21796320718178
213,100.13889957504763
214,100.05951748596443
215,99.9808158788966
216,99.90237809154277
217,99.8232727602921
218,99.7449367391048
219,99.66616552111829
220,99.58751917103388
221,99.50950791632789
222,99.43113328900976
223,99.35229275122573
224,99.27373629654092
225,99.1956508285359
226,99.11730568534337
227,99.03898595988241
228,98.96059876462073
229,98.8823270754647
230,98.8042514198271
231,98.72605943388679
232,98.64838267923103
233,98.57082406017199
234,98.49338408093686
235,98.41591820607695
236,98.33916046249146
237,98.26176832724762
238,98.18491835700434
239,98.10790583740899
240,98.0305159182349
241,97.95320969259656
242,97.87628760817302
243,97.79986773949426
244,97.7230032703456
245,97.6458848661072
246,97.56934192169132
247,97.49258614648204
248,97.41561145712659
249,97.33898364050903
250,97.26270044341396
251,97.1863947855879
252,97.1099894996599
253,97.03344215239977
254,96.95745806636555
255,96.88109773694946
256,96.80476540045406
257,96.72844404685735
258,96.6526825416299
259,96.57636050369234
260,96.50008621072115
261,96.4235352379967
262,96.34759112622872
263,96.27169433075639
264,96.19612449901494
265,96.1203186105603
266,96.04479665400942
267,95.96924058473704
268,95.89399960061667
269,95.81840377085643
270,95.74298563370495
271,95.66744411413003
272,95.59186139520116
273,95.51687919019362
274,95.44100685689733
275,95.36595843114628
276,95.29061542956833
277,95.21539116109054
278,95.13999062403309
279,95.06448488780423
280,94.98936331835975
281,94.91432683486018
282,94.83957048543039
283,94.76465781574619
284,94.68960928510378
285,94.61483178997989
286,94.54041043299767
287,94.46568806817197
288,94.39110360237152
289,94.31672685452492
290,94.24255044865419
291,94.16842350076354
292,94.09426997980754
293,94.02011936083261
294,93.94595763148271
295,93.8720213278556
296,93.79811079012293
297,93.72391965989391
298,93.64972279070997
299,93.57618651526673
300,93.5028735627298
301,93.42857239368887
302,93.35484873712518
303,93.28153270739219
304,93.20756534177303
305,93.13431505889257
306,93.06071284732816
307,92.98708580945063
308,92.91365652959966
309,92.84077559464646
310,92.76741626972384
311,92.69384939685327
312,92.62044345020223
313,92.54716721495376
314,92.47428793627613
315,92.40111140459041
316,92.32817608613345
317,92.25514941738236
318,92.18240213999866
319,92.10935665653128
320,92.03647667663974
321,91.96393751728796
322,91.89142172548134
323,91.81896843443486
324,91.74658233295341
325,91.67400304816329
326,91.60147239923506
327,91.52936024740322
328,91.45682084008511
329,91.38418490815346
330,91.31194737015448
331,91.23958563300981
332,91.16727567993867
333,91.09521085394371
334,91.02354614017887
335,90.95128091872397
336,90.87943227738425
337,90.80769916857132
338,90.73570625143523
339,90.66463562188221
340,90.5934472825122
341,90.52151029368545
342,90.44992960201395
343,90.37870856959381
344,90.30725253221506
345,90.23587954094916
346,90.16437816265729
347,90.09303945140492
348,90.02189406057437
349,89.9505947386965
350,89.8795475817586
351,89.80854418402564
352,89.7375205373375
353,89.66629990294766
354,89.59561396533628
355,89.5249282685355
356,89.45334605004206
357,89.38311844236819
358,89.31286723736423
359,89.24220428715195
360,89.1716671257424
361,89.10139248680156
362,89.03088257911814
363,88.9605439957797
364,88.89029115162978
365,88.81934920456854
366,88.74931845056467
367,88.67905992543017
368,88.6085183440916
369,88.53865235989524
370,88.46852957198297
371,88.39882204013347
372,88.32875648935614
373,88.25842928233861
374,88.1886659965716
375,88.11869939239006
376,88.04902854622677
377,87.97915132166492
378,87.90991102507971
379,87.84032263519876
380,87.77096673119703
381,87.70137291594168
382,87.6317727893434
383,87.5625025205267
384,87.49313604105747
385,87.42354748652346
386,87.35416107009007
387,87.28456631777902
388,87.21483411145289
389,87.14572443958033
390,87.07651645852948
391,87.00735468237792
392,86.9379662584351
393,86.86911703582251
394,86.80012869867582
395,86.73099740156117
396,86.6616554307196
397,86.59286820664565
398,86.52410587788465
399,86.45520274932377
400,86.38593797610815
401,86.31694424174991
402,86.248222203744
403,86.17913772396666
404,86.11056322464616
405,86.04101561241697
406,85.97230998835299
407,85.90359097945077
408,85.8347471828981
409,85.7662061955574
410,85.69792991395596
411,85.62926028305259
412,85.56071484335595
413,85.49249496046706
414,85.42395408536566
415,85.35535451487662
416,85.28723569107088
417,85.21888283550689
418,85.1508256650737
419,85.08274251319142
420,85.01438599770873
421,84.94605552328782
422,84.8780247988148
423,84.81029337892983
424,84.7424601771779
425,84.67468562227288
426,84.60698051967503
427,84.53936662312924
428,84.47112831035196
429,84.40259875754218
430,84.33515231422986
431,84.26679410319969
432,84.19829007366856
433,84.1299510666236
434,84.06187436542729
435,83.99397129235288
436,83.92628490138914
437,83.85822991997476
438,83.79042183080406
439,83.72274419681183
440,83.65499901393548
441,83.58768816780321
442,83.5203852282493
443,83.4525318512206
444,83.38480031642013
445,83.31734370087482
446,83.25029031189888
447,83.18277638175805
448,83.11540238672097
449,83.04741439157101
450,82.98001313896248
451,82.91272412965822
452,82.84539152193258
453,82.77840652563486
454,82.7115867870014
455,82.64432798750397
456,82.57764088421465
457,82.51076116549234
