step,loss
0,186.9111548802152
1,186.7324193517004
2,186.55425518526923
3,186.37638523732372
4,186.198780453607
5,186.0211786257811
6,185.84347265648822
7,185.6657826424394
8,185.48809756259408
9,185.31044504914829
10,185.1328790687305
11,184.95535478534512
12,184.77790784248003
13,184.60046972055707
14,184.42310493739785
15,184.24583679654359
16,184.06863254497043
17,183.8914962422689
18,183.7144380287777
19,183.53747410574647
20,183.36060400447403
21,183.18381227829929
22,183.00706329880154
23,182.83038008830087
24,182.65376821777346
25,182.4772284348888
26,182.30076422716218
27,182.12435516829882
28,181.94799110371937
29,181.771690912728
30,181.59552703297155
31,181.41942831650627
32,181.24340257120778
33,181.06747059349055
34,180.89160578383846
35,180.7158517638904
36,180.5402270016387
37,180.3646930257392
38,180.18926357191162
39,180.01396455207558
40,179.83873758630125
41,179.66361989419912
42,179.48858963933296
43,179.3136604802729
44,179.13882241936344
45,178.96404997612615
46,178.78939048763598
47,178.61481228368987
48,178.4402910115576
49,178.2658513239462
50,178.09148083942637
51,177.91717547869075
52,177.74297869103725
53,177.5688446368929
54,177.39481108577374
55,177.22089508409798
56,177.04705244485297
57,176.873249487647
58,176.69955117401727
59,176.52595303932247
60,176.35245971683153
61,176.17907887763127
62,176.00580160906912
63,175.83264577452792
64,175.65956880169284
65,175.4865872695782
66,175.31369108214207
67,175.14092604158157
68,174.96823848588957
69,174.79566778824943
70,174.62321326395963
71,174.4508563649516
72,174.27859365661982
73,174.10637540978178
74,173.93424776306603
75,173.7621708618784
76,173.59016610467938
77,173.41825012479046
78,173.24641212593676
79,173.074669480629
80,172.9029966130093
81,172.73145037362002
82,172.56002088950376
83,172.38868862557933
84,172.21741240829948
85,172.0462423858935
86,171.8751499655927
87,171.70411406199872
88,171.5332092744665
89,171.3624164403161
90,171.1916331225851
91,171.02101339678282
92,170.85046997968874
93,170.68002749153865
94,170.5096614253
95,170.33931636722141
96,170.16908348209597
97,169.9988866866637
98,169.82875455459867
99,169.658706345675
100,169.48870316005838
101,169.31875195896765
102,169.14886795406386
103,168.97906249617958
104,168.80931632443952
105,168.6396921622993
106,168.4701280068293
107,168.30064902694264
108,168.13129138787392
109,167.96201101006167
110,167.79280908291994
111,167.62369023171016
112,167.45462695234616
113,167.28562145337224
114,167.11670138891486
115,166.94784483065888
116,166.77909618653646
117,166.6103767459234
118,166.44175718479846
119,166.2732206711631
120,166.10473164344586
121,165.93629428723236
122,165.7679657816836
123,165.59971026846182
124,165.43152245932026
125,165.26337600564943
126,165.09529212154635
127,164.92728923455135
128,164.7593556237623
129,164.59148561797792
130,164.42371501646812
131,164.25603611694302
132,164.0883972014815
133,163.92083093845395
134,163.75336581527898
135,163.58598057966867
136,163.4186687872534
137,163.25139619494385
138,163.08421646602497
139,162.91709385628823
140,162.7500478344788
141,162.58302897201915
142,162.4160693642234
143,162.24922996349753
144,162.0824712985942
145,161.9157761418694
146,161.7491537197312
147,161.58260034561286
148,161.41610928074815
149,161.2496859018907
150,161.0833610994641
151,160.91713015750577
152,160.75098199761393
153,160.58491262205612
154,160.41892321610334
155,160.2530016412346
156,160.08712455894127
157,159.9213487632897
158,159.7556759967819
159,159.59010987271233
160,159.42457759435356
161,159.2591572868153
162,159.093666599506
163,158.92830462083734
164,158.76302355688773
165,158.59782510987552
166,158.4327216086844
167,158.26769464517665
168,158.10268971128525
169,157.9377802191787
170,157.7729535172245
171,157.60816330418263
172,157.4434676451019
173,157.27886471751626
174,157.1143814532451
175,156.9500157556093
176,156.78572259252
177,156.62153701270464
178,156.457443171255
179,156.293429499615
180,156.1295393092595
181,155.96574299774994
182,155.80203332553194
183,155.63846112107385
184,155.47492913760544
185,155.31141133774523
186,155.14574115561226
187,154.96831447256747
188,154.7877827230169
189,154.61160650996692
190,154.44362698028598
191,154.2809650090943
192,154.11835994159026
193,153.95587471730678
194,153.79345414009114
195,153.63131775157274
196,153.46909269418202
197,153.3069682819914
198,153.14516683727473
199,152.9831316237956
200,152.82114949627277
201,152.65946585155058
202,152.49793717284874
203,152.33620466919055
204,152.1745724906598
205,152.01318644994396
206,151.85216721857324
207,151.6911197446371
208,151.53001768753143
209,151.36899698431452
210,151.20802452064535
211,151.04714729763094
212,150.88643892638785
213,150.72592313049955
214,150.56588543409418
