step,loss
0,127.90962314772555
1,127.8189229932227
2,127.72960831072638
3,127.64019686377017
4,127.55087869782533
5,127.46158406038292
6,127.36869129173704
7,127.27568432027009
8,127.18249981640756
9,127.08914296757278
10,126.99571127240888
11,126.90306329966015
12,126.81047504286212
13,126.71789854138531
14,126.6253091101533
15,126.53262974863084
16,126.43993999276634
17,126.3473087259097
18,126.25471091164552
19,126.16218070721919
20,126.06964411809427
21,125.97706572503442
22,125.88455377599888
23,125.7922244883249
24,125.6998494768118
25,125.60753705792536
26,125.51540266708196
27,125.42349908415397
28,125.33168164492032
29,125.24000667953413
30,125.14836940547804
31,125.05691467243199
32,124.96548428983462
33,124.87432810396983
34,124.78321312401906
35,124.6922163790484
36,124.60120736029668
37,124.51015650165299
38,124.41902976245918
39,124.32790574097372
40,124.23679700742171
41,124.14573338655919
42,124.05471570930433
43,123.96371817086491
44,123.87274706400815
45,123.78191647285965
46,123.69119829445857
47,123.60049696646735
48,123.50988339992695
49,123.41945084798775
50,123.32913822717312
51,123.23901105826707
52,123.14886047011109
53,123.05871636980247
54,122.96866591139911
55,122.87879475381352
56,122.78889593354509
57,122.69901484017946
58,122.60919732011433
59,122.51935109081535
60,122.42956768420083
61,122.33992363855626
62,122.2503649062736
63,122.16093816929938
64,122.0715297377323
65,121.98215492393105
66,121.89283060753061
67,121.80371964266519
68,121.71471943709523
69,121.62573243103327
70,121.5367426817932
71,121.44776427506416
72,121.35900722783559
73,121.27021063882776
74,121.1814409412462
75,121.09264813595289
76,121.00384163674899
77,120.91506370411042
78,120.82650227654631
79,120.73789491608078
80,120.64927886282815
81,120.5608070996748
82,120.47238119931151
83,120.3839876062513
84,120.2956588966226
85,120.20738485918403
86,120.11911524616616
87,120.03093470533184
88,119.94284875027478
89,119.85474855991988
90,119.76671855040333
91,119.6787005186009
92,119.59074264765354
93,119.50278425471639
94,119.41487374437608
95,119.32694815354138
96,119.23906255277986
97,119.15125157703253
98,119.06342451204733
99,118.97579105119303
100,118.88835642017847
101,118.80085306007656
102,118.71331211125664
103,118.62594656604804
104,118.5389715939907
105,118.45191707003647
106,118.36475987902938
107,118.27762963830675
108,118.19056114295933
109,118.10349836210618
110,118.0165494151238
111,117.9296706488855
112,117.84300887811763
113,117.75629117335275
114,117.66950843854747
115,117.58278114387909
116,117.49611796032276
117,117.40959556559682
118,117.32306159645213
119,117.2366170105432
120,117.15027103397978
121,117.0639900156648
122,116.9777508936094
123,116.89150049478096
124,116.80527125575843
125,116.71915613387591
126,116.63305248387086
127,116.54695623825668
128,116.46091714914198
129,116.37500856953015
130,116.28909363736484
131,116.20318048051308
132,116.11746673852862
133,116.03181723684972
134,115.94633746422
135,115.86094481994516
136,115.77556110762696
137,115.69023427065935
138,115.60490871618143
139,115.51962635925977
140,115.4346331257337
141,115.34975052374352
142,115.26487626418702
143,115.17997402263603
144,115.09518103561467
145,115.01047238738627
146,114.92573059667112
147,114.84107094817016
148,114.75650000028944
149,114.67199668149449
150,114.58756035549223
151,114.50322496700363
152,114.41886994297963
153,114.33459170285981
154,114.25043716001481
155,114.16629637366779
156,114.08220145406854
157,113.9981180081556
158,113.91415577097034
159,113.8301390200698
160,113.74616492432702
161,113.66229665206787
162,113.57841814970715
163,113.49456575244261
164,113.41074050828429
165,113.32690575083632
166,113.24324063978187
167,113.15954822531556
168,113.07587546282454
169,112.99232834672094
170,112.90884818422909
171,112.82527677975155
172,112.74170596535161
173,112.6581448855647
174,112.57476143577597
175,112.49140397904779
176,112.40807958231531
177,112.32485982957361
178,112.24174398503683
179,112.15861003553509
180,112.07557943633596
181,111.99258248354013
182,111.90956476643753
183,111.82657907840199
184,111.74369212142089
185,111.6609074388513
186,111.57819239073942
187,111.49569081674949
188,111.41327345418419
189,111.33096883833107
190,111.24869805198728
191,111.16640984298985
192,111.0842668813559
193,111.0021834137107
194,110.92005938957655
195,110.83805306286597
196,110.75604324815595
197,110.67410647123319
198,110.59220451866597
199,110.51039632258242
200,110.42863835329614
201,110.34676191480732
202,110.26433058687806
203,110.18177792232086
204,110.09958739267127
205,110.01785636967637
206,109.93647307738449
207,109.8551335483595
208,109.7738423869422
209,109.69268251953123
210,109.61149795335704
211,109.53035483672693
212,109.44916565330725
213,109.36803824131667
214,109.28692755629042
215,109.20578118397013
216,109.12461892083196
217,109.04351805705281
218,108.9624339686218
219,108.8814529594668
220,108.80042743885221
221,108.71952376409612
222,108.63876042923192
223,108.55804233357688
224,108.47738012884177
225,108.39673133080271
226,108.31619456461927
227,108.23564208101563
228,108.15512323258281
229,108.07458426728786
230,107.99415052118087
231,107.91386587006447
232,107.83350185361648
233,107.75323607901389
234,107.67301614922629
235,107.59285254108458
236,107.51270711635972
237,107.43264372241782
238,107.35261857548089
239,107.27269096374702
240,107.19282466575072
241,107.11295828186792
242,107.03318679073003
243,106.95342286965466
244,106.8735787914312
245,106.79404391683774
246,106.71444276196814
247,106.63508700625009
248,106.55564164526169
249,106.47636373439343
250,106.39706286603351
251,106.31775792645324
252,106.23856280701744
253,106.15938486123412
254,106.08032128642476
255,106.00115738118542
256,105.92213004956912
257,105.84306585615646
258,105.7639915780621
259,105.68505029326408
260,105.6060974592713
261,105.52723309270444
262,105.44863762746078
263,105.36993718417877
264,105.29129698594575
265,105.21280813075872
266,105.1344097117906
267,105.05600181355848
268,104.97772170194773
269,104.89937420916546
270,104.82106817544053
271,104.74275441962489
272,104.66445123030013
273,104.58632938161159
274,104.5082508653396
275,104.43025594545945
276,104.35229593696369
277,104.27440743213114
278,104.19654616736776
279,104.11873533700906
280,104.04112073992007
281,103.96334186400074
282,103.88585857458827
283,103.8083127615624
284,103.73080523187299
285,103.65338564872302
286,103.57601482335458
287,103.49865796860975
288,103.42150179099879
289,103.34424643915744
290,103.2670619009126
291,103.18986288624316
292,103.11269629347802
293,103.0355049680491
294,102.95838025813774
295,102.88136076545825
296,102.80457747540335
297,102.72786234458404
298,102.6510811304874
299,102.5743475375254
300,102.4977967881865
301,102.42122731293888
302,102.34466221942334
303,102.26812337501693
304,102.19156831621449
305,102.11516366065553
306,102.03870079875138
307,101.96228283071106
308,101.88591774745586
309,101.80953568609833
310,101.73317302430357
311,101.65689702354851
312,101.5805784362218
313,101.5044228403981
314,101.42827841882641
315,101.35213749642139
316,101.27603340064084
317,101.19995629460553
318,101.12391974248277
319,101.0479706853526
320,100.97197399260688
321,100.89603447712804
322,100.82013775680353
323,100.74450693456754
324,100.66893808361303
325,100.59340406372587
326,100.51785699662186
327,100.44237011399785
328,100.3667908587809
329,100.29139470270266
330,100.21614480024984
331,100.14098372798531
332,100.06596315096115
333,99.99101389870336
334,99.91608212167264
335,99.84125132505562
336,99.76641809112239
337,99.69154533244338
338,99.61682303811985
339,99.54214548056471
340,99.46746513640834
341,99.392859617892
342,99.31834179846499
343,99.24387857282589
344,99.16945914648929
345,99.09498495913768
346,99.02082683895493
347,98.94669287692484
348,98.87249789233013
349,98.79841871479027
350,98.72423064746485
351,98.6501400003432
352,98.57602662159647
353,98.50207032646017
354,98.42806086722209
355,98.35425150180477
356,98.28044012121515
357,98.20653927708547
358,98.13271133388486
359,98.05898871114778
360,97.98530166216634
361,97.91175729530775
362,97.83815764822404
363,97.76461414249914
364,97.69113454636647
365,97.61768985147054
366,97.54423786323966
367,97.47081398677035
368,97.39733354542818
369,97.32396134873662
370,97.25053409497282
371,97.17729529129673
372,97.10415152809878
373,97.03117096983476
374,96.95822092780348
375,96.88528582632513
376,96.8124210126145
377,96.73955209208908
378,96.66673087836969
379,96.59395256429843
380,96.5213228044567
381,96.448524968434
382,96.37587276704879
383,96.30333901358894
384,96.23083105531731
385,96.15826705867998
386,96.08576207854547
387,96.01346974842139
388,95.94126740872014
389,95.86906757701513
390,95.79699143345061
391,95.72511939388149
392,95.65346961563239
393,95.58178957189088
394,95.5101138358463
395,95.43845563259697
396,95.36666691383662
397,95.2950978195718
398,95.22350968308021
399,95.15196155052568
400,95.08053722584529
401,95.00909186794797
402,94.9376668195463
403,94.86627008854535
404,94.79496164699057
405,94.7232741266671
406,94.6520055884661
407,94.5808178876154
408,94.50950883474562
409,94.43830619823007
410,94.3671948863184
411,94.29602712786453
412,94.22502415161519
413,94.15410395948196
414,94.08326531029519
415,94.01237130109652
416,93.94141912544632
417,93.8706046696677
418,93.79984962834867
419,93.72904558746133
420,93.65840150404298
421,93.58770830672485
422,93.51704073206895
423,93.44640574945964
424,93.37587726117643
425,93.30542929786317
426,93.23488964882304
427,93.1642751939506
428,93.09387998864867
429,93.02361993208207
430,92.95330442980278
431,92.88290768573931
432,92.81255156507117
433,92.74235023097341
434,92.67210465439253
435,92.60189904826254
436,92.53180530192147
437,92.46169484297627
438,92.3916938799247
439,92.32173809981535
440,92.25168646835162
441,92.18171667617975
442,92.11178902979704
443,92.04212043327638
444,91.97242973615843
445,91.90286181391663
446,91.83344284699422
447,91.76388423694699
448,91.69423671890817
449,91.62488785175967
450,91.55565977047247
451,91.48637573947691
452,91.41714430909367
453,91.34786378728492
454,91.27852052967779
455,91.20940035961813
456,91.14010012693451
457,91.07082132056347
458,91.00172488765341
459,90.93262644127265
460,90.86365962601796
461,90.79475621878473
462,90.7258385256344
463,90.65686872076284
464,90.588067127273
465,90.51930762125588
466,90.45070446226538
467,90.38209242547114
468,90.31348443505107
469,90.24498763183571
470,90.17646217319341
471,90.10793159017797
472,90.0394073927504
473,89.97084809776106
474,89.90265394968557
475,89.83445231485628
476,89.76610227748512
477,89.69784430554303
478,89.6297571232478
479,89.56158307375699
480,89.4934764535216
481,89.4253861482049
482,89.35742535125438
483,89.28944674511108
484,89.22140611456645
485,89.15334685559253
486,89.08530902954122
487,89.01753554957227
488,88.94971584675922
489,88.88195114683819
490,88.81435069718073
491,88.7469340403515
492,88.67952001362464
493,88.6121800422683
494,88.54499532179412
495,88.47792983563501
496,88.41086104472951
497,88.34378593010786
498,88.27680302820177
499,88.20989084279559
500,88.14297022263024
501,88.0761111064283
502,88.00933002183042
503,87.94272116157214
504,87.87617990258767
505,87.80967033607264
506,87.74319537421842
507,87.67690612306387
508,87.61060563859013
509,87.54424054440003
